state_name,industry_name,year,AvgWeeklyEarnings,Employees,StateCode
Alaska,Construction,2010,1362.013846153846,11.458823529411765,AK
Alaska,Construction,2011,1381.8607692307692,11.264705882352942,AK
Alaska,Construction,2012,1386.6376923076923,11.784313725490197,AK
Alaska,Construction,2013,1482.8899999999999,11.827450980392157,AK
Alaska,Construction,2014,1454.7876923076924,12.170588235294122,AK
Alaska,Construction,2015,1421.5338461538458,12.119607843137258,AK
Alaska,Construction,2016,1489.516153846154,11.160784313725491,AK
Alaska,Construction,2017,1525.7807692307692,10.478431372549016,AK
Alaska,Construction,2018,1468.0915384615387,10.956862745098036,AK
Alaska,Construction,2019,1428.686153846154,11.364705882352943,AK
Alaska,Construction,2020,1564.7307692307693,11.070588235294117,AK
Alaska,Construction,2021,1597.4924999999998,10.7,AK
Alaska,Goods Producing,2007,1320.8707692307692,27.1235294117647,AK
Alaska,Goods Producing,2008,1342.6084615384618,27.629411764705875,AK
Alaska,Goods Producing,2009,1273.3630769230767,26.70196078431372,AK
Alaska,Goods Producing,2010,1200.1846153846154,26.652941176470588,AK
Alaska,Goods Producing,2011,1370.215384615385,27.352941176470594,AK
Alaska,Goods Producing,2012,1297.7423076923076,28.58235294117646,AK
Alaska,Goods Producing,2013,1391.3015384615383,29.01764705882353,AK
Alaska,Goods Producing,2014,1347.4453846153847,29.815686274509797,AK
Alaska,Goods Producing,2015,1295.94,29.647058823529406,AK
Alaska,Goods Producing,2016,1317.4846153846154,26.74313725490197,AK
Alaska,Goods Producing,2017,1338.82,24.980392156862745,AK
Alaska,Goods Producing,2018,1371.5684615384614,24.96078431372549,AK
Alaska,Goods Producing,2019,1376.1007692307694,25.96078431372549,AK
Alaska,Goods Producing,2020,1463.0046153846156,23.919607843137257,AK
Alaska,Goods Producing,2021,1439.4650000000001,23.112499999999997,AK
Alaska,Leisure and Hospitality,2007,363.04461538461544,21.403921568627446,AK
Alaska,Leisure and Hospitality,2008,370.5346153846154,21.46078431372548,AK
Alaska,Leisure and Hospitality,2009,347.5469230769231,20.84509803921569,AK
Alaska,Leisure and Hospitality,2010,331.6707692307692,21.084313725490194,AK
Alaska,Leisure and Hospitality,2011,352.60846153846154,21.84509803921569,AK
Alaska,Leisure and Hospitality,2012,401.1307692307692,22.329411764705895,AK
Alaska,Leisure and Hospitality,2013,422.2207692307692,22.58235294117648,AK
Alaska,Leisure and Hospitality,2014,456.77000000000004,22.850980392156863,AK
Alaska,Leisure and Hospitality,2015,473.88999999999993,23.358823529411765,AK
Alaska,Leisure and Hospitality,2016,456.7576923076923,23.59411764705882,AK
Alaska,Leisure and Hospitality,2017,456.81076923076915,23.62156862745098,AK
Alaska,Leisure and Hospitality,2018,464.5823076923076,23.80392156862745,AK
Alaska,Leisure and Hospitality,2019,460.32461538461536,24.199999999999996,AK
Alaska,Leisure and Hospitality,2020,464.64846153846156,17.688235294117657,AK
Alaska,Leisure and Hospitality,2021,493.77,17.10625,AK
Alaska,Manufacturing,2007,924.1884615384616,7.217647058823532,AK
Alaska,Manufacturing,2008,861.0046153846155,7.158823529411768,AK
Alaska,Manufacturing,2009,737.5653846153847,7.035294117647063,AK
Alaska,Manufacturing,2010,804.6553846153846,6.992156862745101,AK
Alaska,Manufacturing,2011,874.8807692307693,7.556862745098041,AK
Alaska,Manufacturing,2012,861.9023076923077,7.713725490196082,AK
Alaska,Manufacturing,2013,814.0507692307692,7.860784313725492,AK
Alaska,Manufacturing,2014,752.743076923077,7.956862745098043,AK
Alaska,Manufacturing,2015,791.8492307692309,7.774509803921569,AK
Alaska,Manufacturing,2016,770.8046153846155,7.449019607843141,AK
Alaska,Manufacturing,2017,705.1984615384615,7.200000000000002,AK
Alaska,Manufacturing,2018,886.6346153846154,6.923529411764709,AK
Alaska,Manufacturing,2019,1051.4253846153847,7.1588235294117695,AK
Alaska,Manufacturing,2020,930.4153846153847,6.450980392156865,AK
Alaska,Manufacturing,2021,1081.355,6.5687500000000005,AK
Alaska,Private Service Providing,2007,772.3076923076923,129.6980392156862,AK
Alaska,Private Service Providing,2008,772.7884615384614,131.34313725490193,AK
Alaska,Private Service Providing,2009,773.7561538461539,130.53921568627456,AK
Alaska,Private Service Providing,2010,763.5784615384616,132.05686274509804,AK
Alaska,Private Service Providing,2011,771.0230769230768,135.2941176470588,AK
Alaska,Private Service Providing,2012,814.5030769230768,137.94901960784313,AK
Alaska,Private Service Providing,2013,836.3915384615385,139.10196078431372,AK
Alaska,Private Service Providing,2014,840.5299999999999,139.4254901960784,AK
Alaska,Private Service Providing,2015,889.6015384615386,140.46666666666667,AK
Alaska,Private Service Providing,2016,896.386153846154,140.22156862745098,AK
Alaska,Private Service Providing,2017,923.1738461538462,139.76862745098038,AK
Alaska,Private Service Providing,2018,938.7684615384616,139.40196078431373,AK
Alaska,Private Service Providing,2019,948.773076923077,140.08431372549018,AK
Alaska,Private Service Providing,2020,1006.2330769230769,125.99411764705881,AK
Alaska,Private Service Providing,2021,1011.8075,125.99375,AK
Alaska,Professional and Business Services,2007,1111.314615384615,18.513725490196084,AK
Alaska,Professional and Business Services,2008,1106.9838461538461,19.449019607843137,AK
Alaska,Professional and Business Services,2009,1131.5284615384614,19.390196078431373,AK
Alaska,Professional and Business Services,2010,1195.7707692307692,19.55294117647058,AK
Alaska,Professional and Business Services,2011,1285.7661538461539,20.090196078431372,AK
Alaska,Professional and Business Services,2012,1229.7053846153847,20.8764705882353,AK
Alaska,Professional and Business Services,2013,1262.2276923076922,21.156862745098035,AK
Alaska,Professional and Business Services,2014,1259.5153846153846,20.91176470588236,AK
Alaska,Professional and Business Services,2015,1257.2146153846156,20.850980392156874,AK
Alaska,Professional and Business Services,2016,1219.7892307692307,19.71372549019608,AK
Alaska,Professional and Business Services,2017,1230.0176923076926,19.292156862745102,AK
Alaska,Professional and Business Services,2018,1202.5046153846151,18.92745098039216,AK
Alaska,Professional and Business Services,2019,1206.2446153846154,19.192156862745097,AK
Alaska,Professional and Business Services,2020,1291.483846153846,18.062745098039223,AK
Alaska,Professional and Business Services,2021,1300.7175,17.868749999999995,AK
Alaska,Total Private,2007,858.058205128205,156.8235294117647,AK
Alaska,Total Private,2008,835.1253846153846,158.97450980392162,AK
Alaska,Total Private,2009,817.1115384615387,157.24117647058824,AK
Alaska,Total Private,2010,836.1507692307695,158.7098039215686,AK
Alaska,Total Private,2011,911.7064102564101,162.64705882352942,AK
Alaska,Total Private,2012,936.9546153846151,166.53137254901958,AK
Alaska,Total Private,2013,939.3597435897435,168.12156862745093,AK
Alaska,Total Private,2014,949.2571794871794,169.2392156862745,AK
Alaska,Total Private,2015,969.9638461538462,170.11372549019603,AK
Alaska,Total Private,2016,953.8387179487179,166.96470588235292,AK
Alaska,Total Private,2017,986.384358974359,164.74901960784305,AK
Alaska,Total Private,2018,1011.3084615384616,164.36470588235292,AK
Alaska,Total Private,2019,1040.5502564102567,166.04117647058825,AK
Alaska,Total Private,2020,1113.6012820512817,149.91372549019607,AK
Alaska,Total Private,2021,1129.5125,149.10625000000002,AK
Alaska,"Trade, Transportation, and Utilities",2007,669.6415384615385,43.04901960784313,AK
Alaska,"Trade, Transportation, and Utilities",2008,631.4592307692308,43.35490196078433,AK
Alaska,"Trade, Transportation, and Utilities",2009,687.2661538461538,42.47058823529411,AK
Alaska,"Trade, Transportation, and Utilities",2010,709.8615384615384,42.07450980392154,AK
Alaska,"Trade, Transportation, and Utilities",2011,738.6046153846153,42.49999999999999,AK
Alaska,"Trade, Transportation, and Utilities",2012,717.1276923076923,42.821568627451,AK
Alaska,"Trade, Transportation, and Utilities",2013,739.0276923076924,42.925490196078435,AK
Alaska,"Trade, Transportation, and Utilities",2014,769.3315384615385,43.3705882352941,AK
Alaska,"Trade, Transportation, and Utilities",2015,783.9315384615384,44.04901960784313,AK
Alaska,"Trade, Transportation, and Utilities",2016,789.1123076923076,43.941176470588246,AK
Alaska,"Trade, Transportation, and Utilities",2017,818.0130769230768,43.37647058823531,AK
Alaska,"Trade, Transportation, and Utilities",2018,861.1892307692308,43.194117647058846,AK
Alaska,"Trade, Transportation, and Utilities",2019,874.8984615384617,43.249019607843124,AK
Alaska,"Trade, Transportation, and Utilities",2020,917.2800000000001,39.39215686274509,AK
Alaska,"Trade, Transportation, and Utilities",2021,895.8000000000001,39.5,AK
Arizona,Construction,2007,754.3861538461539,159.12549019607846,AZ
Arizona,Construction,2008,796.2592307692307,131.63725490196077,AZ
Arizona,Construction,2009,823.146923076923,90.93921568627448,AZ
Arizona,Construction,2010,822.1484615384616,78.67058823529412,AZ
Arizona,Construction,2011,804.1907692307692,78.40588235294119,AZ
Arizona,Construction,2012,830.3092307692308,82.18039215686277,AZ
Arizona,Construction,2013,876.6292307692308,87.51176470588233,AZ
Arizona,Construction,2014,897.7107692307691,88.45098039215688,AZ
Arizona,Construction,2015,859.4292307692308,90.6058823529412,AZ
Arizona,Construction,2016,928.2438461538461,95.99607843137255,AZ
Arizona,Construction,2017,964.7015384615386,103.55294117647058,AZ
Arizona,Construction,2018,993.6023076923079,112.78039215686275,AZ
Arizona,Construction,2019,1013.8746153846155,121.95098039215686,AZ
Arizona,Construction,2020,1067.9569230769232,124.02352941176477,AZ
Arizona,Construction,2021,1126.435,123.75624999999998,AZ
Arizona,Education and Health Services,2007,756.786153846154,100.31637931034487,AZ
Arizona,Education and Health Services,2008,793.4938461538461,105.57155172413798,AZ
Arizona,Education and Health Services,2009,830.4792307692309,108.87327586206891,AZ
Arizona,Education and Health Services,2010,815.6853846153846,112.45775862068957,AZ
Arizona,Education and Health Services,2011,795.9646153846153,116.00948275862065,AZ
Arizona,Education and Health Services,2012,793.7561538461539,119.52068965517238,AZ
Arizona,Education and Health Services,2013,815.883846153846,121.63017241379313,AZ
Arizona,Education and Health Services,2014,832.3623076923078,124.46120689655174,AZ
Arizona,Education and Health Services,2015,842.1084615384615,129.6344827586206,AZ
Arizona,Education and Health Services,2016,846.8584615384617,134.7025862068965,AZ
Arizona,Education and Health Services,2017,897.3284615384614,139.7836206896551,AZ
Arizona,Education and Health Services,2018,897.2153846153847,144.6706896551724,AZ
Arizona,Education and Health Services,2019,904.8207692307692,150.35344827586204,AZ
Arizona,Education and Health Services,2020,919.4730769230769,149.11896551724143,AZ
Arizona,Education and Health Services,2021,955.6374999999999,154.73333333333332,AZ
Arizona,Financial Activities,2007,829.8438461538462,60.90862068965518,AZ
Arizona,Financial Activities,2008,823.7569230769229,58.087068965517275,AZ
Arizona,Financial Activities,2009,880.3515384615384,55.3327586206896,AZ
Arizona,Financial Activities,2010,905.8130769230769,54.515517241379385,AZ
Arizona,Financial Activities,2011,920.3976923076923,55.70172413793107,AZ
Arizona,Financial Activities,2012,943.5223076923078,57.403448275862104,AZ
Arizona,Financial Activities,2013,918.5807692307694,60.10086206896554,AZ
Arizona,Financial Activities,2014,923.9399999999999,61.580172413793136,AZ
Arizona,Financial Activities,2015,1025.5730769230768,63.29482758620689,AZ
Arizona,Financial Activities,2016,1079.6230769230772,66.50086206896553,AZ
Arizona,Financial Activities,2017,1147.383076923077,69.5189655172413,AZ
Arizona,Financial Activities,2018,1171.6269230769228,71.81637931034479,AZ
Arizona,Financial Activities,2019,1173.783076923077,74.47758620689652,AZ
Arizona,Financial Activities,2020,1209.113076923077,75.77068965517235,AZ
Arizona,Financial Activities,2021,1223.8325,76.82500000000002,AZ
Arizona,Goods Producing,2007,802.8046153846154,135.20862068965522,AZ
Arizona,Goods Producing,2008,831.1684615384614,120.39827586206894,AZ
Arizona,Goods Producing,2009,860.2315384615384,95.00517241379303,AZ
Arizona,Goods Producing,2010,857.8207692307691,87.59396551724143,AZ
Arizona,Goods Producing,2011,881.8592307692307,88.18362068965519,AZ
Arizona,Goods Producing,2012,915.36,91.69913793103451,AZ
Arizona,Goods Producing,2013,935.0884615384615,94.3431034482759,AZ
Arizona,Goods Producing,2014,947.5923076923077,95.14913793103445,AZ
Arizona,Goods Producing,2015,916.0846153846154,96.56034482758616,AZ
Arizona,Goods Producing,2016,942.3676923076923,99.33017241379306,AZ
Arizona,Goods Producing,2017,964.2846153846154,104.12758620689655,AZ
Arizona,Goods Producing,2018,1019.7146153846154,110.66206896551725,AZ
Arizona,Goods Producing,2019,1089.6215384615386,117.05000000000003,AZ
Arizona,Goods Producing,2020,1120.9,117.40517241379315,AZ
Arizona,Goods Producing,2021,1134.0475000000001,119.61666666666663,AZ
Arizona,Leisure and Hospitality,2007,342.57538461538456,88.43189655172421,AZ
Arizona,Leisure and Hospitality,2008,352.8707692307692,87.57068965517252,AZ
Arizona,Leisure and Hospitality,2009,352.34769230769234,82.96293103448279,AZ
Arizona,Leisure and Hospitality,2010,357.9884615384616,82.27068965517245,AZ
Arizona,Leisure and Hospitality,2011,361.7892307692308,84.01206896551722,AZ
Arizona,Leisure and Hospitality,2012,363.2638461538461,86.4775862068965,AZ
Arizona,Leisure and Hospitality,2013,352.9476923076923,89.43534482758619,AZ
Arizona,Leisure and Hospitality,2014,356.2584615384616,92.8956896551724,AZ
Arizona,Leisure and Hospitality,2015,375.2453846153846,96.9327586206896,AZ
Arizona,Leisure and Hospitality,2016,370.11615384615385,100.40000000000008,AZ
Arizona,Leisure and Hospitality,2017,390.18307692307695,103.72413793103453,AZ
Arizona,Leisure and Hospitality,2018,412.7192307692307,105.6827586206897,AZ
Arizona,Leisure and Hospitality,2019,441.3553846153846,107.61637931034494,AZ
Arizona,Leisure and Hospitality,2020,441.3538461538462,88.75,AZ
Arizona,Leisure and Hospitality,2021,466.805,94.3916666666667,AZ
Arizona,Manufacturing,2007,861.053846153846,59.396551724137936,AZ
Arizona,Manufacturing,2008,867.3807692307691,56.61034482758624,AZ
Arizona,Manufacturing,2009,895.2476923076922,50.39051724137934,AZ
Arizona,Manufacturing,2010,881.396923076923,48.64741379310352,AZ
Arizona,Manufacturing,2011,964.0384615384614,49.30086206896549,AZ
Arizona,Manufacturing,2012,998.6307692307693,50.8362068965517,AZ
Arizona,Manufacturing,2013,985.48,50.956034482758604,AZ
Arizona,Manufacturing,2014,986.8892307692308,51.36465517241383,AZ
Arizona,Manufacturing,2015,970.9353846153847,51.95344827586207,AZ
Arizona,Manufacturing,2016,957.3192307692306,52.61810344827585,AZ
Arizona,Manufacturing,2017,958.7876923076924,53.87413793103456,AZ
Arizona,Manufacturing,2018,1040.4230769230771,55.8836206896552,AZ
Arizona,Manufacturing,2019,1158.1684615384615,58.02327586206894,AZ
Arizona,Manufacturing,2020,1185.2876923076924,57.51206896551728,AZ
Arizona,Manufacturing,2021,1167.8025,59.04444444444448,AZ
Arizona,Other Services,2007,576.7492307692307,32.1146551724138,AZ
Arizona,Other Services,2008,528.1584615384616,32.549137931034515,AZ
Arizona,Other Services,2009,528.7907692307692,30.289655172413813,AZ
Arizona,Other Services,2010,536.776923076923,28.594827586206907,AZ
Arizona,Other Services,2011,554.3615384615385,28.492241379310343,AZ
Arizona,Other Services,2012,592.0992307692309,27.969827586206886,AZ
Arizona,Other Services,2013,646.0653846153848,28.31810344827587,AZ
Arizona,Other Services,2014,669.9992307692307,28.364655172413794,AZ
Arizona,Other Services,2015,685.8776923076923,28.34827586206894,AZ
Arizona,Other Services,2016,739.4184615384615,28.771551724137908,AZ
Arizona,Other Services,2017,811.26,29.078448275862,AZ
Arizona,Other Services,2018,782.9661538461539,30.091379310344816,AZ
Arizona,Other Services,2019,758.5476923076923,30.725862068965526,AZ
Arizona,Other Services,2020,828.2776923076924,28.681034482758626,AZ
Arizona,Other Services,2021,857.2425000000001,29.97222222222222,AZ
Arizona,Private Service Providing,2007,675.3530769230767,597.5508620689657,AZ
Arizona,Private Service Providing,2008,698.1338461538461,590.2344827586207,AZ
Arizona,Private Service Providing,2009,750.7523076923079,557.0982758620693,AZ
Arizona,Private Service Providing,2010,768.183076923077,551.530172413793,AZ
Arizona,Private Service Providing,2011,775.6984615384616,562.0146551724138,AZ
Arizona,Private Service Providing,2012,770.9261538461537,574.563793103448,AZ
Arizona,Private Service Providing,2013,771.573846153846,590.5474137931035,AZ
Arizona,Private Service Providing,2014,761.5953846153845,605.516379310345,AZ
